1.939979,0.306324,1
1.076024,0.625787,1
2.283868,-0.739487,1
1.600079,-0.929501,1
1.267613,-0.015771,1
0.306703,0.309356,1
0.875182,0.662380,1
2.697868,1.699200,1
0.810332,0.865185,1
1.176385,0.220118,1
0.312585,-0.864242,1
0.430740,-0.468924,1
0.944504,0.146112,1
1.474842,0.087126,1
0.439760,0.140067,1
1.490625,0.166547,1
1.622375,1.029416,1
0.694266,0.508364,1
0.482031,-0.119469,1
0.814273,-0.439659,1
0.489927,1.871827,1
0.226640,-1.308308,1
0.252874,-0.823501,1
2.056909,0.368523,1
0.154222,-1.011340,1
0.160240,-0.269343,1
1.245875,1.550140,1
2.005635,0.989915,1
2.366612,-0.925260,1
1.722354,0.715454,1
2.747210,-1.078091,1
-0.322391,-0.215798,1
0.776126,-0.675976,1
1.202226,0.599323,1
1.553495,-0.407696,1
1.521225,0.593499,1
0.577665,0.165205,1
1.092983,0.823199,1
0.980791,-0.318412,1
1.728446,-0.408799,1
0.563260,-0.902174,1
2.214126,-0.424783,1
-0.478613,0.343339,1
1.263643,-0.241317,1
1.214210,-1.015899,1
0.129409,-0.278533,1
0.155686,-0.189637,1
0.196123,1.026955,1
0.416951,-0.705864,1
1.152501,-1.206932,1
1.951296,-0.274712,1
1.305201,-0.400813,1
0.454481,-0.102203,1
0.651034,-1.208497,1
-0.291254,-0.666398,1
1.101358,-0.045766,1
0.674652,-0.083765,1
1.605946,0.120362,1
1.394759,0.963314,1
0.774003,0.447292,1
0.034951,-0.250281,1
1.340079,1.125359,1
-0.157163,-0.341835,0
-1.819640,-0.950638,0
-0.448508,-0.718253,0
-1.311419,0.662178,0
-1.419227,-0.071088,0
-1.314784,-0.027504,0
-0.987916,-0.278729,0
-0.915595,-0.872975,0
-1.590665,0.298519,0
-2.151788,1.032062,0
-0.320153,-0.475718,0
-1.550239,0.492080,0
-1.280307,0.343204,0
-1.419734,-0.845492,0
-0.302844,0.240465,0
-0.142737,0.379668,0
-1.955211,-0.906520,0
-1.217366,-0.316867,0
-2.194821,-1.194783,0
-1.793530,0.006367,0
-1.791465,0.118868,0
-0.937505,-0.483909,0
-0.081364,-0.181771,0
-1.344710,0.265978,0
-0.681260,0.303334,0
-0.072876,-0.889960,0
-2.490289,1.437251,0
-1.028958,-1.404856,0
-0.556655,0.654601,0
0.168912,-0.345577,0
-2.013617,-0.134007,0
-1.556404,2.428710,0
-0.323732,1.361326,0
0.000245,-0.770036,0
-1.293316,0.812258,0
0.097178,-0.832232,0
-2.028186,0.087928,0
0.597435,-0.345463,0
-1.683944,1.105817,0
-1.229512,0.097191,0
0.347938,1.179937,0
-0.409881,-0.682999,0
-0.641871,-0.091848,0
-2.235576,-0.160931,0
-1.086405,-0.180894,0
-0.613143,0.967075,0
-0.119022,1.778203,0
-1.585489,0.713612,0
-2.041881,-0.375287,0
0.185326,0.496727,0
-0.626270,0.308773,0
-0.891085,-0.160817,0
-0.373195,-0.769384,0
-1.086927,-0.042331,0
0.154658,-0.612488,0
-0.738977,-0.828662,0
-0.242975,2.174589,0
-0.696544,-0.494285,0
-1.439317,-0.475671,0
-1.041185,0.534104,0
-1.937692,0.176325,0
0.139002,-1.259043,0
