-0.390275, -0.106603, 1 
-0.604179, -0.628915, 1 
0.052710, -0.762652, 0 
-0.566929, -0.457831, 0 
-0.081793, -0.857845, 0 
-0.384810, -0.897003, 1 
0.735575, -0.260356, 0 
0.491392, 0.585956, 1 
0.707639, 0.554029, 0 
0.347767, -0.497041, 1 
0.333640, 0.399244, 0 
-0.072073, 0.270041, 1 
-0.580461, -0.210670, 0 
0.001724, 0.870579, 1 
-0.650316, 0.122436, 0 
-0.516119, 0.275917, 0 
-0.603315, -0.680919, 1 
-0.372782, 0.632899, 1 
-0.322640, 0.569410, 0 
0.581185, -0.098522, 1 
-0.268786, 0.383596, 0 
-0.072299, -0.864447, 0 
0.278430, -0.540603, 1 
0.710080, 0.155368, 1 
0.005975, -0.889692, 1 
0.411228, 0.847255, 0 
0.149679, 0.060958, 1 
0.097516, 0.255288, 1 
0.676691, 0.023137, 1 
-0.005314, 0.731502, 1 
0.742165, 0.540579, 0 
0.067935, -0.995667, 1 
-0.102094, -0.971228, 1 
0.639812, -0.405102, 0 
-0.142495, 0.718425, 1 
-0.647866, -0.052006, 0 
0.522026, -0.536568, 0 
-0.453541, -0.058837, 1 
-0.811007, 0.446779, 1 
-0.806872, -0.384164, 1 
-0.308945, -0.120884, 1 
0.306120, -0.471978, 1 
-0.490786, 0.559742, 1 
0.628442, -0.100638, 1 
-0.469654, 0.504860, 1 
-0.817501, -0.132783, 1 
0.437016, 0.791023, 0 
0.270570, -0.938974, 1 
-0.765563, -0.107104, 1 
0.571445, 0.643175, 0 
0.395540, 0.645914, 1 
-0.140937, -0.716433, 0 
-0.611774, -0.758397, 1 
-0.565624, 0.533502, 1 
0.929645, 0.304581, 0 
-0.180122, -0.405039, 1 
0.006626, -0.816560, 0 
-0.248622, -0.047421, 0 
0.037352, 0.748997, 1 
0.623387, -0.106960, 1 
0.375869, -0.440587, 1 
0.872540, 0.307628, 0 
0.274250, 0.499333, 0 
0.457924, 0.649951, 1 
0.236103, 0.072823, 1 
0.414434, -0.393701, 1 
0.083016, 0.867023, 0 
0.891239, 0.377039, 0 
0.636145, -0.133988, 1 
0.605168, -0.356833, 1 
0.349679, 0.536099, 1 
0.330116, -0.779611, 0 
-0.961226, -0.111371, 1 
