-1.253315,1.312302,1
0.062957,2.661125,1
2.225729,0.540665,1
0.503057,0.993297,1
0.158682,1.173835,1
1.560094,1.402837,1
2.516801,1.087490,1
1.760406,0.492943,1
-0.028030,1.346033,1
0.498942,-0.316532,1
1.200195,-0.996602,1
0.135659,0.490853,1
0.817398,3.812930,1
-1.330292,0.723137,1
1.908974,-1.309198,1
1.004060,3.172987,1
-1.226826,-0.521289,1
1.138143,0.371527,1
1.003022,2.134924,1
0.521845,0.758388,1
0.943377,0.194910,1
-1.197630,0.374532,1
2.889938,-0.306480,1
2.051727,0.574544,1
2.419354,1.535864,1
-1.849657,2.230192,1
1.625132,3.023850,1
-0.174075,1.154589,1
1.737902,1.325604,1
0.641325,1.936894,1
-0.246628,1.947913,1
1.923046,0.639912,1
-0.778083,-0.153083,1
2.033898,-0.178953,1
-0.251866,0.516893,1
0.717164,0.468709,1
0.826175,0.237448,1
0.406640,0.150083,1
1.629525,1.042081,1
-0.650793,0.627639,1
1.786635,0.398608,1
1.196271,2.363988,1
1.644961,0.017608,1
0.040359,1.976160,1
-0.338877,-0.127356,1
0.386179,1.704945,1
1.815119,1.664471,1
2.704174,1.205822,1
0.484640,0.736278,1
0.695269,1.414598,1
3.084534,0.619575,1
1.015409,1.753258,1
1.288599,1.853132,1
0.954312,0.935193,1
-0.451534,1.823924,1
-0.299243,0.633171,1
0.666441,0.279068,1
0.429026,-0.212562,1
0.404786,0.604361,1
-1.557431,1.558012,1
0.589880,0.856637,1
0.085118,0.326756,1
1.477011,0.887302,1
1.469115,0.853019,1
1.761755,0.680495,1
1.086377,1.021990,1
0.914678,-0.207535,1
1.475798,0.275672,1
1.957768,2.533190,1
-0.420568,1.891513,1
-1.150388,3.052331,1
0.558925,1.933128,1
0.283834,0.749262,1
0.470416,0.542245,1
1.652858,0.477389,1
0.742061,1.717738,1
2.760892,1.882217,1
-0.339846,1.671480,1
2.961242,-0.182569,1
2.109024,1.761941,1
2.880186,1.943213,1
0.813927,1.541088,1
0.640023,0.675762,1
2.132056,2.100247,1
0.330176,2.647423,1
0.041446,1.079631,1
1.558167,0.839598,1
0.532194,0.088781,1
1.244084,3.048573,1
0.936110,0.145505,1
1.809929,2.148046,1
1.022535,0.324348,1
0.654839,-0.499923,1
2.005697,2.654890,1
1.414881,2.613366,1
-0.224937,0.527764,1
-0.249352,1.565297,1
-0.032469,2.662780,1
1.012625,-1.054105,1
1.540482,0.129368,1
-1.639526,-1.522142,0
-0.502244,-0.986373,0
-1.851847,-2.034217,0
-0.099945,-0.868134,0
-3.304066,-0.782316,0
1.596426,0.495849,0
-0.691897,0.821955,0
-1.921779,-0.833383,0
1.184080,-0.916686,0
-1.788141,-0.657312,0
-2.296601,-0.908175,0
-1.689963,-1.487742,0
-1.107408,-0.838688,0
-1.825398,-0.733597,0
-1.315446,-1.976893,0
-0.878362,-0.985517,0
-1.681295,-0.932169,0
-0.469069,-0.921339,0
-0.730052,-1.255529,0
-0.826066,-0.477373,0
-1.294646,-2.023620,0
-2.216837,-0.533160,0
-1.496215,-2.581152,0
-1.175062,-0.853886,0
-0.894087,-0.168411,0
-2.650506,-1.294803,0
-0.271228,-0.963171,0
-0.960916,0.345611,0
-2.402449,-2.384947,0
-0.187659,-2.122829,0
-1.781844,-2.460764,0
-0.861785,-1.212153,0
0.000817,0.481764,0
0.770903,-2.379479,0
-2.149890,-2.266801,0
0.019512,0.236994,0
-1.027919,-0.211791,0
-1.088234,-1.512540,0
-2.719015,-1.291390,0
-0.530313,-1.578355,0
-1.797233,-2.317480,0
-0.449869,-2.125204,0
-0.560633,0.313933,0
0.255845,-3.444256,0
-1.066517,0.220609,0
-1.665454,-0.665480,0
-2.006015,-1.663825,0
-2.729077,-1.267798,0
-0.389732,0.290703,0
-0.396613,-2.339291,0
-0.149479,-0.756782,0
-1.161155,-1.284286,0
-0.279030,-1.333259,0
-2.108453,-0.685916,0
-0.429377,0.240516,0
-0.784003,-1.798386,0
-2.452171,0.335171,0
-0.972659,-0.274544,0
-1.883128,-0.636850,0
-1.118820,-0.538148,0
-0.150223,-0.610102,0
-0.019388,0.555117,0
-0.246459,-1.925307,0
-2.760341,-0.302817,0
0.004454,0.137809,0
-1.493420,0.477417,0
-1.541411,0.473670,0
-0.368045,0.953796,0
-2.046512,-2.754942,0
-0.287776,0.382157,0
-0.915369,-0.736858,0
-0.733113,-2.684657,0
0.413626,-0.390178,0
-1.162329,-1.883286,0
-1.760734,-0.832532,0
-0.624604,-0.155688,0
-0.480872,-1.176490,0
-0.806525,-0.529085,0
0.777213,-0.553583,0
0.403554,-1.286445,0
-1.356090,-0.453726,0
0.162684,-0.243860,0
-1.410783,-2.883917,0
-1.214634,0.056723,0
0.600545,-1.518141,0
-0.799559,-1.242022,0
0.019468,-3.479047,0
-1.892994,0.277611,0
0.051244,-1.860081,0
-0.063426,-1.450796,0
-1.680441,-2.381228,0
-2.418144,-1.573777,0
-0.793339,-1.280387,0
-1.284285,-1.129640,0
-1.483598,0.265769,0
-0.114976,0.676910,0
-1.501024,-1.348565,0
0.618397,-2.694080,0
-0.569487,-0.500436,0
-0.851244,0.178639,0
